ResourceTypeAcronym,AttributeName,InstanceName,AggregationStatisticCV,IntervalTimeUnitCV,UnitNameCV,YearType,YearMonth,TimeSeriesValueID,CountDays,CalenderYear,CumulativeMonthly
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/1987,797790,28,1987-02-28,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/1987,797821,31,1987-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/1987,797851,30,1987-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/1987,797882,31,1987-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/1987,797912,30,1987-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/1987,797943,31,1987-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/1987,797974,31,1987-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/1987,798004,30,1987-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/1987,798035,31,1987-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/1987,798065,30,1987-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/1987,798096,31,1987-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/1988,798127,31,1988-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/1988,798156,29,1988-02-29,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/1988,798187,31,1988-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/1988,798217,30,1988-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/1988,798248,31,1988-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/1988,798278,30,1988-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/1988,798309,31,1988-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/1988,798340,31,1988-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/1988,798370,30,1988-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/1988,798401,31,1988-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/1988,798431,30,1988-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/1988,798462,31,1988-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/1989,798493,31,1989-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/1989,798521,28,1989-02-28,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/1989,798552,31,1989-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/1989,798582,30,1989-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/1989,798613,31,1989-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/1989,798643,30,1989-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/1989,798674,31,1989-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/1989,798705,31,1989-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/1989,798735,30,1989-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/1989,798766,31,1989-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/1989,798796,30,1989-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/1989,798827,31,1989-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/1990,798858,31,1990-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/1990,798886,28,1990-02-28,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/1990,798917,31,1990-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/1990,798947,30,1990-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/1990,798978,31,1990-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/1990,799008,30,1990-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/1990,799039,31,1990-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/1990,799070,31,1990-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/1990,799100,30,1990-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/1990,799131,31,1990-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/1990,799161,30,1990-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/1990,799192,31,1990-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/1991,799223,31,1991-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/1991,799251,28,1991-02-28,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/1991,799282,31,1991-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/1991,799312,30,1991-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/1991,799343,31,1991-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/1991,799373,30,1991-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/1991,799404,31,1991-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/1991,799435,31,1991-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/1991,799465,30,1991-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/1991,799496,31,1991-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/1991,799526,30,1991-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/1991,799557,31,1991-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/1992,799588,31,1992-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/1992,799617,29,1992-02-29,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/1992,799648,31,1992-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/1992,799678,30,1992-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/1992,799709,31,1992-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/1992,799739,30,1992-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/1992,799770,31,1992-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/1992,799801,31,1992-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/1992,799831,30,1992-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/1992,799862,31,1992-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/1992,799892,30,1992-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/1992,799923,31,1992-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/1993,799954,31,1993-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/1993,799982,28,1993-02-28,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/1993,800013,31,1993-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/1993,800043,30,1993-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/1993,800074,31,1993-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/1993,800104,30,1993-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/1993,800135,31,1993-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/1993,800166,31,1993-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/1993,800196,30,1993-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/1993,800227,31,1993-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/1993,800257,30,1993-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/1993,800288,31,1993-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/1994,800319,31,1994-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/1994,800347,28,1994-02-28,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/1994,800378,31,1994-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/1994,800408,30,1994-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/1994,800439,31,1994-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/1994,800469,30,1994-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/1994,800500,31,1994-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/1994,800531,31,1994-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/1994,800561,30,1994-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/1994,800592,31,1994-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/1994,800622,30,1994-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/1994,800653,31,1994-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/1995,800684,31,1995-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/1995,800712,28,1995-02-28,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/1995,800743,31,1995-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/1995,800773,30,1995-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/1995,800804,31,1995-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/1995,800834,30,1995-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/1995,800865,31,1995-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/1995,800896,31,1995-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/1995,800926,30,1995-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/1995,800957,31,1995-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/1995,800987,30,1995-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/1995,801018,31,1995-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/1996,801049,31,1996-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/1996,801078,29,1996-02-29,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/1996,801109,31,1996-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/1996,801139,30,1996-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/1996,801170,31,1996-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/1996,801200,30,1996-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/1996,801231,31,1996-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/1996,801262,31,1996-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/1996,801292,30,1996-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/1996,801323,31,1996-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/1996,801353,30,1996-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/1996,801384,31,1996-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/1997,801415,31,1997-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/1997,801443,28,1997-02-28,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/1997,801474,31,1997-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/1997,801504,30,1997-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/1997,801535,31,1997-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/1997,801565,30,1997-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/1997,801596,31,1997-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/1997,801627,31,1997-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/1997,801657,30,1997-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/1997,801688,31,1997-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/1997,801718,30,1997-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/1997,801749,31,1997-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/1998,801780,31,1998-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/1998,801808,28,1998-02-28,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/1998,801839,31,1998-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/1998,801869,30,1998-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/1998,801900,31,1998-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/1998,801930,30,1998-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/1998,801961,31,1998-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/1998,801992,31,1998-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/1998,802022,30,1998-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/1998,802053,31,1998-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/1998,802083,30,1998-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/1998,802114,31,1998-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/1999,802145,31,1999-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/1999,802173,28,1999-02-28,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/1999,802204,31,1999-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/1999,802234,30,1999-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/1999,802265,31,1999-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/1999,802295,30,1999-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/1999,802326,31,1999-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/1999,802357,31,1999-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/1999,802387,30,1999-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/1999,802418,31,1999-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/1999,802448,30,1999-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/1999,802479,31,1999-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/2000,802510,31,2000-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/2000,802539,29,2000-02-29,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/2000,802570,31,2000-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/2000,802600,30,2000-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/2000,802631,31,2000-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/2000,802661,30,2000-06-30,
